"","IC1","IC2","IC3","IC4","IC5"
"GPR171",-1.27394302871595,0.132855909559786,0.444044210645994,0.497168189412393,-1.13947518151255
"FUT1",-1.30101790350133,-0.35581872526409,0.264008146240854,-1.49917486759065,-1.11151465686165
"CHST2",-0.387423272039038,2.41998931651768,-0.740873029795869,-0.473536715621479,1.61720497571966
"ZDHHC14",-0.50863622814672,-0.451217538741198,0.435122255245377,-1.16921471393958,-0.744551054851506
"DES",-1.33299618117558,0.929287166761838,0.168899949305817,-0.257680697761174,-0.252279109191249
"SPSB4",-0.990494521705654,0.0980613527186734,-0.434756796644638,-0.821440810120973,1.08830523553132
"MARCKSL1",-0.596103762497565,-1.54687215147616,-1.26517573513959,1.14321343316454,-0.200815126023949
"CSRP2",-0.422531564730822,1.12304723620364,0.970515629345721,-0.769386296541615,0.798615509494275
"CHST1",-1.1149086828371,0.741976233223196,1.82848328486502,-0.256030819964795,-0.8627812403113
"GOLGA8A",-0.446811360435538,-0.062305672047149,-2.39062943107631,0.140681009905796,0.474219008190803
"TP53I11",-0.900093300920997,-0.612611422050713,-0.512325377121679,0.324999435795739,0.354283298736697
"SCUBE2",-0.719296535370263,0.506714189286985,0.291680311945874,-1.60035709977174,-0.646766544679858
"LPL",-0.764028869269289,0.317945799589568,0.762378584184075,-1.02429363659514,-1.02728363193395
"TBC1D10C",-3.15739851461188,0.195266630906123,1.0598043522318,-0.659930150976371,-0.447799165508909
"LRRC25",-2.88757045674015,0.273100364661375,-1.14349349238213,-0.386347046174196,1.19585765230998
"PNLIP",-0.374895425630822,0.055323608571722,-0.210950244912832,1.1593728769403,0.0203428625197754
"CABP4",-0.923487893190044,-0.89471304793386,2.52015161920183,-0.0752377171905259,-0.74888739583476
"UCP3",-0.566060826544334,-0.00881103930237759,0.384820977376978,-0.769727754395084,-0.802936260827725
"UCP2",-2.64223869860624,-1.29657313427293,-0.783625129690546,-0.962772722305724,1.58862575233455
"P2RY2",-0.764005621442229,-0.821092354324569,0.101255109322493,-1.388504802473,0.879801264640531
"CCDC85B",-0.352484920180845,1.88869922609953,0.185650501310798,-0.897553325156132,2.11641179057229
"MLXIP",-0.312841623734036,-0.0406040066583402,-1.46860470944719,-1.4439015857691,0.698833422277637
"MSRA",-0.478371923961112,0.0189979392239981,-1.21938387795987,0.812993063849332,0.519166455357434
"GAPT",-1.81976081256464,0.178699538951725,0.515563205133637,-0.16795477182784,-0.979148667145022
"PLEKHF2",-0.554026236146298,-0.485586527980741,0.0697737743217909,-0.538370343810261,-0.0313302460202756
"A2M",-2.5786181030906,1.93452880898116,0.126132158853949,1.99751104600529,-1.40606891226871
"ARL4D",-0.331947440939745,1.26488114593242,-1.91307979766601,-0.0256982850017122,1.71374614922082
"DOK7",-0.476383242506695,-0.616428874425691,1.45856694383642,0.190029702099519,-1.99101308487984
"LRRN1",-0.466412619923989,-1.16671685118141,-0.999673675784415,0.303106473279782,0.865651485392352
"SLC35A4",-0.326078977435309,0.0409040536443992,-1.90491065157134,0.227151518600277,0.680781535223662
"ZNF135",-0.581133232970434,0.882757094698207,-0.15317775081664,1.40544086467094,1.05784388455134
"CLEC14A",-1.3786779563927,1.05614795405517,-0.315536241726705,0.584202454778635,-0.755131915163781
"SYNE3",-0.430500263767175,2.14417168645486,0.763848116669276,-1.81392105960949,1.13295491098093
"SLCO3A1",-0.598531809485454,0.0702691459332537,-0.940447594777685,-0.772373974154182,1.33509517680032
"PHLDB3",-0.595455312492168,0.0752418766379253,0.277879200718431,-0.209499959824504,-1.52707226992922
"GNG7",-2.10742773538214,0.722116895175167,-1.12695347766687,-0.562984914936529,0.743562628506377
"KBTBD11",-0.718809234928817,-0.800102898269626,-0.72019256753276,1.7106033444406,1.52430587127167
"CDK5R1",-1.57289088675782,0.380586611333479,1.4495410252597,-1.10502101063204,-0.536936677453252
"BASP1",-0.546342700202394,3.14260381741986,0.0744968021744083,-0.302812654009836,0.527412326040193
"TCEANC",-0.543485491348679,0.123466812723595,-0.450462860037212,0.0411086740456099,-1.70758384564088
"SHMT1",-0.356352553664924,0.114516380689885,-0.461785434821112,0.549614770654712,0.907482365932788
"MTHFR",-0.463502976926547,-0.576898532453043,-1.49535984900463,0.0791634124338747,-1.5284646161553
"POLE",-0.263985269430464,0.0209537967742747,-0.571482106164078,0.376853237136554,1.29445422817393
"DSCAML1",-0.455301607593036,0.0924279348254111,0.291099413059091,0.731607870086004,0.215699053030897
"RHOG",-0.741224398378789,0.388932578769251,-1.58740568807642,0.347895831793154,0.322107051030751
"LINC00982",-0.416889145595713,-0.781340944589786,-0.189973825987948,0.119940169595265,-1.49294360846706
"ULK1",-0.618815456679959,0.135627967359254,0.810802936161217,-1.75545241099487,-0.185015995192718
"B3GNT8",-0.374290372412088,-0.0811841438606242,0.290210174195235,-2.4195101112195,1.74420099647736
"KCNA3",-0.740929726416373,0.160285941417256,1.01213591568698,-1.2588014542982,-0.445069843351715
"FZD8",-0.782928894556518,0.573325407101389,-0.889651418239573,0.134009273322684,-2.01560183344318
"KCNA2",-0.454021690803778,0.162296981606276,0.839136372523394,-1.09050418587275,-0.0821784328502024
"CASKIN2",-1.25176703738602,0.222337686410973,0.911313644055497,-0.353080466095363,-0.38700586612921
"SAMD9L",-0.529619756095657,0.0303465037995453,2.47498294637133,0.125683871978574,-1.78654291050678
"CD19",-3.1136808367081,0.285295266746567,0.0253116813451228,0.780648128632472,-0.136111389906514
"GPR4",-0.369500681117168,1.21987868398694,0.617287936336195,-1.05189700985851,-0.0715379660381975
"RABEP2",-0.504886098708127,-0.0433513366327509,-0.813324892961271,-0.682327431766163,0.157638406732488
"CD163",-2.63706381308854,1.92804604184406,-0.686464732593102,-0.0433572199409436,0.949755326827086
"PGBD5",-1.03640906451017,0.212128312119235,0.196527886202857,-0.612809578425588,-1.6371441859029
"CD163L1",-1.76774496909805,-0.274557614619296,-0.29657756713229,1.13309539546098,-0.588015235157023
"ANXA2R",-0.691832749050728,0.171728419599032,0.381098583888884,-0.0410552841825706,-0.248049227306588
"KCNJ10",-2.04903161780813,0.0833578305465836,-1.71893529421515,-1.55370203794361,-0.137956380245647
"GRB2",-0.544503328258826,0.115248970646978,-0.680770078145147,0.480942872611903,0.785277417251629
"MAMDC4",-1.01760166699712,-0.247823322963712,-2.75082844410068,-0.339800504480053,0.571716088181986
"ODF3B",-0.923746389316048,-0.663519804719911,0.412646935236324,0.228540750331638,1.09227836064923
"DPY19L2",-0.843322445859985,0.4107594672547,-0.606659617547868,1.00622352046536,0.69916587570224
"DMAP1",-0.392730710920302,-0.061413384543791,-0.889888536907685,0.918109540950115,-0.630874042009825
"ALS2CL",-1.30313377962665,-2.39490487357474,-1.75074107681513,-0.233993678130941,-0.0221722790182932
"FAR2P2",-0.635699246149532,0.0199082372446972,0.420048239764176,-0.0175760115999592,-1.4466437562792
"ZNF518B",-0.423884261630071,1.95043153245806,0.159462612491323,0.737923619914886,0.365055009390529
"ZNF366",-0.915449307553714,0.119437039561635,-0.273842227487654,0.224279579236954,-0.108182913782309
"SH2B1",-0.330330351072759,0.0905060343796718,0.0464599404340532,0.228287519139455,0.734118035708129
"ZC3H12D",-1.59177902070188,-0.152584103881282,1.80895461584409,0.0805514105097781,0.381028426722905
"TMPRSS9",-0.441352101653122,0.027345451636852,0.211333842005834,0.595754278229675,-0.545659104924107
"PLEKHM3",-0.393366519958548,1.076936686176,-1.10502082355791,1.7277756022199,-0.0962210221601927
"DTX3",-0.868938484502,0.636324723759845,0.504797593402823,-0.796513773586401,1.50520484824991
"SLC25A20",-0.439009072147217,-0.489822222472333,-0.438120760141269,-0.565575643868374,0.0482652212377713
"CA8",-0.558675030234106,-1.13138304015035,-0.958935428178408,-0.357309660604965,0.35051539849857
"CD28",-1.35262911001756,0.158865303030377,0.640138002364309,-0.900429203182169,0.108367211774047
"MAF",-2.58920116321411,-0.415186246915951,0.800749566385792,1.09031823145023,-0.340515571506648
"ERN1",-0.527914739048879,-0.144798595632384,1.33085590314525,-1.0380876126819,1.25103485881225
"GPR35",-0.443669409235045,-2.14068574511161,1.36421659835994,-0.219006769265036,-0.494853886752036
"PARP10",-0.743455733545806,-0.219306120288385,-0.903471181319473,-0.20983523614101,1.38039191972999
"GRINA",-0.544579133051324,0.890676696066869,0.249080493875166,0.5418180893399,0.212027262461375
"THBD",-1.34167714920752,0.303930855594116,0.453926838139931,0.47083537457114,-1.03655939339901
"ZHX2",-0.794751896438025,-0.575349407241075,-0.738560346034002,0.233538355806254,-1.05618854521313
"CD300LB",-0.778941668007935,0.125589390848838,-0.158758724210175,-0.548624165269121,-0.556304839848973
"OPLAH",-0.554683705615234,-0.497638955545385,-2.09944764560527,0.827256410541294,-1.26930078902444
"CTC1",-1.0835245923705,-0.102386661543652,0.306491161370996,0.368871154547209,0.32285299930559
"LINC00324",-0.88573304289125,-0.263202730326209,0.947586407367854,0.141577353751434,0.602030121117573
"EXOC3L1",-2.53581423900007,0.0244241737901846,0.0112650804742839,0.0198712023134238,-0.604061265261723
"C12orf42",-0.602370464318039,0.0914009881523734,1.00099206847438,0.484749631422391,-1.31765439709309
"PER1",-0.647234288282296,1.27735418968073,-0.0724677609207101,-0.0548607762403037,1.06310436226062
"GIMAP7",-2.85366550625201,0.0287960662084088,-0.723600552934251,2.21158425521268,-0.968412734736394
"FUCA1",-1.33917527680914,-1.48266351448168,-0.153073128608052,-0.164252759907748,-0.809871838662868
"NSUN7",-0.448754110784049,-1.13152569359459,1.52169763881137,-1.47917050503272,-0.0543327611023931
"WSCD1",-1.96368703496188,0.454802109582354,1.74297997201569,-0.160357931580879,-1.70092438442413
"RAB39A",-0.472130432748096,0.163437152721955,-0.0221927348827067,-1.68573240369693,-0.962789760582025
"CLK3",-0.346200377423528,-0.0950504732482469,-2.44076397939583,0.134090610700159,0.409689729425006
"HLA-DQB1",-2.71212233182013,-0.0330973690419763,0.841054210658349,0.165081791202996,0.267152500349134
"GATA2",-0.616519573650698,0.930232112969384,-0.0845452589252721,-0.0777584006781197,-0.801730519567452
"ARID3B",-0.695779248844787,-0.341916756757947,1.31050429704599,-0.785658381904222,-0.0654419824941853
"LINC00174",-0.61043199487079,0.0128333771204544,0.753255335830646,-0.684173723946348,0.365907276026533
"ZBTB18",-0.632911053978923,-0.551565015875668,0.527301211899313,0.421910376534267,0.0256446324613603
"DNHD1",-0.909504243237448,-0.0090162837218295,-0.771516474610289,-0.0578742615758163,0.0576303092388497
"CIITA",-2.07674043461757,-0.417178091425575,-0.811165034550292,0.0525140014259734,-0.374041573246439
"PLD6",-0.440703025720688,0.198067945951281,-0.216358334653444,0.543172127949007,0.200361588536717
"MAF1",-0.183160956077878,0.47176506543941,0.921319459226435,-0.536376469458278,0.0866382655466218
"PCED1B",-1.41940726635316,-0.711328462879663,-0.793617483876223,-0.74852698563748,-0.142331346686407
"PIPOX",-0.63477637223015,-0.0382615547416432,-1.29743849124352,-0.947777035671135,0.424359571291805
"FOXS1",-0.383735224523312,0.121031336955416,1.95354251145044,0.286539230725144,0.998151240112245
"CDH5",-2.39081682100464,0.223001163333841,-0.286448099687462,0.572039733771446,-0.22226487269064
"MROH1",-0.603518224358483,0.387568626844448,1.31364039289209,-0.204637918997888,0.181540106034744
"GIPC3",-1.07965784546967,0.358473872933599,0.621492718749091,-0.338616365821881,0.53052650746028
"CITED4",-1.38662786304637,-0.18657534751923,0.745024330848899,0.526688087078606,-0.69659762865809
"ZNF154",-0.62036783045589,0.772256044328367,0.173441026700904,1.17030850414178,0.495952457478398
"GPBAR1",-0.813745939917866,-0.0245291150272941,0.236943536558306,-2.18288031311516,-0.198706810392122
"TMEM150B",-0.434350605954035,-1.46242496758484,1.18317983200884,1.83172865010464,-0.378891841330392
"TMEM86B",-0.576775962831665,-1.03631536965883,-2.07513873701323,2.06121863695295,1.64355876430599
"SEPT1",-1.9888534101782,0.449722812890878,0.319129335175288,0.793891753876668,0.0934674156232879
"TDRD6",-0.562275156521053,0.344381555717322,0.55769357678088,-0.229516853964738,-0.432181800047368
"ACTA2-AS1",-0.405232069922993,0.0812031437753298,0.525011075498585,0.837593514140909,-0.735864511132052
"LYNX1",-1.22010942316756,0.105113897898007,-0.169026663999117,0.769627649062391,-0.742709536255632
"TDRP",-0.454083674117775,1.19655560250398,-0.0407954569365654,-1.13539122937349,-0.105443833626228
"HERC2P3",-0.563370793602041,0.448903281485861,0.134113258851879,0.776246447988123,-1.31953533921706
"OAZ2",-0.310788729662973,0.572763364237028,-1.11696403677253,-0.410003826920838,1.02763459398454
"HCLS1",-2.85779685383656,1.43197879635828,-1.31932318787552,0.631857175636257,1.53480599725641
"LINC00304",-0.635193613912386,0.0773385414175267,-0.595412143120498,-0.576597534478476,-1.5016787313375
"C11orf71",-0.402254634672244,0.000386303496122159,-0.646105515092918,0.231373739283694,0.704718862018478
"KCNE1",-1.35536198544047,0.178797022241187,-1.77000575359354,-2.88560530995893,-0.200881684816445
"BHLHA15",-0.562776274241729,-0.0950190556608972,-0.707285800283304,-1.30248960964057,-0.872481374426163
"C9orf139",-1.26967203915681,0.109513160370078,-1.36687439914438,0.935009225242927,1.33315761809797
"FUT7",-1.46578145407436,0.169000481267145,1.71069650714965,1.2952544118263,0.850999788875153
"HIST1H2AC",-0.446817471489623,-0.51930629039839,-0.456916210366051,0.06255714289391,0.484990539644941
"SSTR2",-2.06401682534694,0.261998903239338,-0.939760847684053,-1.49831188682018,-1.86974887471864
"PRF1",-2.82115953101065,0.264434302883607,0.0453232810262119,-0.967049029314146,-1.498192374788
"CHRM4",-0.853895911003401,0.126619278923126,-0.511932191810765,1.00486227771336,1.14060333043332
"S1PR5",-1.35081468002777,0.405579625178235,0.510280917942825,-0.233764073517803,0.166937202399634
"CHST13",-0.980459595765407,0.0417065343243893,-0.494179351173849,-1.4094943436542,-0.954074941723813
"ZFP3",-0.403424513252351,-0.0891508604110538,0.721095493232279,-1.22711907179933,1.3827145079757
"MAP3K15",-0.432794543445676,-0.656210424590977,1.11377466737142,-1.78989785907909,0.485269205526937
"BHLHE22",-0.564203418329937,0.176882923817443,-0.626916826637107,0.638924819807585,1.01374813443337
"CXCR2",-2.53501670755838,0.280800116581287,0.22586496216309,-0.471663462950642,1.05687652871906
"ST20",-0.419971822947053,-0.00901429512043156,1.14448321865035,0.589740835852778,-2.55983227755628
"LSMEM1",-0.242477639872951,-0.205208912287495,1.8478983843203,3.19802803432945,1.59454335504732
"TRAPPC5",-0.272880832469479,0.96304299431228,-0.54208455717089,-0.196472883720139,1.22436798625735
"RPH3AL",-1.25482992000025,-0.859471624948408,-1.12878333310922,-0.29576519049476,-0.818216844442492
"SLC25A42",-0.735863273941239,0.363420957155945,-0.805519971177951,1.54365970666631,0.237867820430707
"FCRL6",-1.0030272582841,0.190297859660627,-0.379900927316196,-1.01276800848038,-0.13982827978214
"SLC26A11",-0.790067993184321,0.62851854633449,-0.975648703640645,-0.751602410930922,1.49168692178408
"F2R",-0.545989760057611,1.37758157289893,0.186762872127158,0.179103157802982,0.96195584778923
"HIST3H2A",-0.300330085166755,0.249406167289639,-0.27380755983349,-1.60252747243993,0.467932237062764
"ZNF746",-0.332837167564345,0.34802820603407,1.13029237955552,0.0683616941323555,-0.336872555711882
"OR5AK2",-0.429580142798123,0.0868619696155069,0.228508508041891,0.816047508397008,-1.01296330978336
"FRAT2",-0.67679205755735,-0.348526359356121,2.25625813988544,0.0814303576098181,0.120194603816213
"TMEM102",-0.439749574636891,-0.604490878352794,0.406394083863971,-0.272679849483013,-1.87139179527481
"AATK",-1.96384707739412,-1.13281767047123,-0.466870683238759,0.812442789960076,0.904134488146938
"ZNF467",-1.73183765772923,0.300586287790481,-0.283203788357001,-1.12922692401952,-0.0100392483435511
"RNF135",-0.566064351601917,0.259491616209486,-0.641056419203065,0.677550471333036,-1.60917927858602
"ACBD4",-0.561613740990724,-0.106308666258679,-0.222642763930788,-1.46421494943642,-0.356336439027978
"FDCSP",-0.692043536246179,0.0251235836664235,-2.44592283701097,-1.33363108020061,0.557940593022278
"P2RY13",-2.64906488901746,0.334974397333142,1.00628179565354,-0.479535774685281,1.50044231479221
"ATG9B",-0.583024850671878,-0.900849266387905,-0.459344705389537,-1.09191052608036,-0.834575308569583
"GPR88",-1.01465144225735,0.0845070600133936,-1.49058284011681,0.261736906929679,1.30156828819707
"AMIGO1",-0.553764232806314,-0.257045551889576,0.0237234517790791,-1.09501863473279,0.228713295688554
"SLC9A9",-0.837540719269522,1.22830481478105,0.211437479631744,-1.68294769851909,0.192347776676186
"TIGIT",-1.77401604687276,0.168409624871079,-1.56155570656458,-0.579887973589161,-0.371914675787807
"ZNF101",-0.695624842684666,-0.136370154473599,-0.438256033638264,-0.660723224372427,-0.567002975162162
"CHST15",-2.18092392433941,-0.248743502149533,-1.36981704009374,-0.678444675972053,0.266755129227448
"TMEM259",-0.548373261974307,0.202431038967184,0.518509555592492,0.514099742056315,-2.49022900835746
"FAM89A",-0.686419775912306,0.329968104813198,0.195286866339864,-0.244132574653439,-0.653839342320275
"P2RY8",-2.43758577947867,0.148012002797257,-0.401249210051195,0.775270119017066,0.402569333148519
"UNC5C",-1.61587015766407,0.236168623071454,0.423978565743643,1.28705902431806,-0.865740074899439
"UBA7",-0.839604269420158,-0.275164990911984,0.374822720574035,1.03322129752302,-0.960167330626934
"FAM153B",-2.49954521878575,-0.0175349600598141,-0.193027053913481,-0.908802952203377,-0.187962392056144
"FIGN",-0.727184882432981,1.40865552557682,-1.11116585241137,-0.0458832397874529,1.12035812993753
"IZUMO1",-0.500529999626134,-0.0215963540170784,-0.0442171500586443,0.118445009495517,0.300954031347799
"AP1S2",-0.685498896996522,0.703313739055445,0.526664503952271,-0.316836457852877,0.971370732727599
"DCAF4L1",-0.446233314096003,-0.201882613448821,-0.400779234654054,0.646856666698837,0.858517206938898
"C1S",-1.16315193054516,2.68644923025852,-0.172125265890351,-0.862727415090595,-1.24981764492218
"CLN8",-0.343462410870716,-0.0299546809897793,0.744427535457834,1.39364727294104,-0.780567307567463
"NCF1B",-1.91636935230401,0.313263546296368,0.686778636303843,-0.0655020625135013,-0.229168765765788
"BGN",-0.803865608120996,3.57127775468579,-0.0250861922104803,0.0515862329107394,-0.555904717837299
"FES",-1.91029066101996,0.79925860076007,-2.24005137056611,1.13410867384808,-0.175473244268716
"LIMK2",-0.614271118111086,-0.618869970904963,1.81281986884762,-0.296376224112337,0.378054722941691
"SPNS3",-0.449633621470652,-0.356426653807404,-0.391560433969217,-1.49348950832705,1.60439437054512
"SATB1",-1.09341531139965,0.303442155171976,-1.36116988042037,0.468604025208995,-2.40625943913255
"NXPH3",-0.381389784607929,0.186634110496469,-0.632627118864912,0.440590742781195,-0.179207949246189
"CSF1R",-3.58727507749687,0.558363334660001,1.264529347217,0.450519967166868,-0.531815953049089
"KCNB2",-0.445168108968511,0.107726542420022,0.325722860382855,-1.71556942822998,0.0118310778378018
"BRICD5",-0.644990720618027,-0.166246004452261,0.7945840829029,0.397613073285404,0.649124792014213
"HCAR2",-1.27566491739862,0.113275691304194,-0.59980703337325,-0.701373838717015,0.853231770853936
"CRIP2",-0.428940642820089,0.955922403290092,1.83611407584554,0.86719680538642,1.65590354124152
"VMO1",-1.04188375598868,-0.0431426463975692,1.07761653336551,0.826486106387152,0.388305910018719
"LCK",-1.97274080270546,-1.15496835038356,0.493578996017561,1.5764450118549,0.220718665992218
"COL18A1",-1.06012968130136,1.75837520034365,1.13384484899265,-0.469423280849381,2.04273784400052
"SLC25A18",-0.944289999832309,0.193277640052885,-0.244867305303606,-0.610933693446225,-1.55295970767644
"SPATA13",-1.28770608342707,-0.573273876089229,-0.850679497418663,1.3813603402333,-0.179968732634947
"CADM1",-1.34366222716546,0.034591251575137,0.345750017652295,0.618464208571972,-0.117822671629808
"SPNS2",-1.31288816981201,-1.99097251501947,-0.397202901837704,0.715890888403059,-0.408302608191211
"AP2A2",-0.427822293707726,0.604312658774865,3.83577504609822,-0.539999313604801,-0.211477662554653
"CAMK1D",-2.08080417515318,0.539082908174196,1.32753251806663,0.052563070012707,0.402582302396098
"NKX2-5",-1.93942525588926,0.187693440572264,-1.71117769233096,-0.00942190533021459,2.45282245014734
"BEGAIN",-1.08555629002929,-0.0616374640144661,-0.295897762511175,0.116892130759683,-0.884350499075428
"FAM43B",-0.526219786716394,0.20184989952096,-0.287818800331672,-1.31824159326797,0.136700735565909
"C2CD4C",-0.78321333039599,0.00443036015323686,-0.564029140981381,1.86892097043734,0.327653549926164
"WT1-AS",-0.965902463691136,0.125018563018387,0.0850204510452751,0.432939646406144,0.422046164989605
"CCDC159",-0.393182045908487,-0.813298594450967,1.20780214238184,-0.273541949995229,0.402000484609683
"GPR132",-1.53451484717832,-0.609655291805798,0.261478907018268,-0.681985167121676,-0.0120864589803316
"MX2",-1.06084852593101,-0.621767986920901,0.693204479214326,0.166546025359547,-0.930475706553296
"KLRC4",-0.440026447170428,0.0253253327331361,-0.704748100224139,0.0201566202973745,1.31897164470867
"ACSM5",-0.760954164299758,0.330543537425393,-0.966648044136534,-0.146340918239044,-0.304072840606988
"TANGO2",-0.403711403932533,-0.267975150600006,-0.562402002819466,1.33285339331882,0.56081138680564
"UPP1",-0.385495801594738,0.211691269287382,0.613243720860369,1.04717575109303,-1.02080915283902
"OPCML",-0.57289079926184,0.0533527964426528,0.197065813434643,0.405521419896649,-1.00643661950246
"TRIM52",-0.347112322516906,-0.150901111742368,0.134147601512495,-0.343388005179724,-1.59626076873498
"ASCL2",-0.597214185017666,0.108312002229394,-0.637288784653891,-1.77020421165787,0.117951551517853
"KREMEN1",-0.30053907524337,1.03654563699829,-0.147438356033323,-1.7840702877075,-1.15823348654325
"AIFM3",-0.350911675393754,-0.600303742592951,0.830301264631875,1.2612011576702,0.914988018834891
"OLFML1",-0.390595916131458,1.17494342667031,0.421654574168039,-1.157536760181,0.669155701203911
"CCR4",-0.854511483579654,0.051741135444874,-0.640218164702413,1.72311838262804,-0.746966120656193
"MAATS1",-1.73498929896274,-0.338004310326705,1.27876188103933,-0.601777548148291,0.0289558546541237
"PNMA3",-1.31499100007231,0.115292039130267,-1.34601360467802,-0.889956652347078,1.15702931867926
"SH2D1A",-1.38656479800585,0.221024781182856,1.19878310783392,0.831789455461993,-1.1845262625472
"PRKX",-0.674707703469598,0.1743542311355,-2.42412102790576,0.164935622206003,-0.773604931755
"KCNH8",-0.390204189316164,-1.17211470714593,0.784347276232173,0.999698874199667,0.123412945505812
"ST6GALNAC3",-0.852786565267499,0.117419040390683,0.682477071295224,0.327130379068014,0.554628973281878
"ADAP2",-2.0123222495127,0.162117125952798,0.295211507228425,-0.375546857356298,0.467523981491439
"CLDN5",-2.29752232433848,0.373061941814361,0.726558752409047,-1.33081618264096,1.16526898132385
"ADRA2C",-1.83912553493103,0.496907855708669,-0.748120763351439,-1.30736998344901,-0.907832047142574
"KCNJ12",-0.783568635240957,0.320883003062603,0.645648601982295,-1.05443590833166,0.873659446115179
"TSPYL2",-0.906741070773913,0.770198670604393,0.132290194351637,-0.372533679925296,0.65086984992538
"POU6F1",-0.895268983675017,0.661101781636956,0.574821050598585,-0.387042940379797,-0.837289594254363
"CLECL1",-1.21689834424832,0.148500649540327,-0.609929875270089,0.515799820160365,-0.434401470631204
"ZDHHC23",-0.265889278074234,-1.02185135336114,1.17713166094607,0.393196748404351,0.471404195518975
"PLA2G6",-0.832515475857697,-0.30883466497889,-0.564266222667309,-0.316651296219419,-1.06680047468005
"THAP7",-0.469276365803362,-0.018424640240582,-1.45437557677522,0.49066297066745,-0.56495129758031
"PTP4A3",-1.79402210816083,0.163965846409231,0.388991896473778,1.62171029061116,0.236368462531274
"TMEM255B",-1.06797811824741,1.15732783745531,-1.25841950086051,0.0190517260839991,-1.15016508080206
"BEX5",-0.425469432752071,-0.241413317486756,-0.458233241869721,-2.35728606259854,0.174672261204484
"DUSP8",-0.620976697140242,-1.54886194582712,-0.52808774164063,0.0364750428090778,0.146537500932163
"SOCS3",-0.509234764327219,0.924597604902826,-1.07408968551154,0.433011950321236,1.08559815789051
"LPAR5",-1.1395550975046,-1.31471753125874,0.415017176330767,-1.70193736659391,-1.7892494729361
"PDE4B",-1.11089978952385,1.76217101100004,1.58183214439972,0.185984688461483,-1.32288560631988
"SNN",-1.0589136336847,0.395272020258983,1.08726006729387,0.658180714071879,-1.22226336182127
"NELL2",-0.745487384630922,-0.0378005265744887,0.492019819224857,0.931550392539851,1.12768277360611
"MED12",-0.352481769646866,0.0590648012430953,-0.478834805001287,1.55075035386036,0.714962639947012
"RALYL",-0.344304705525108,0.0948654616178023,0.485824898435908,0.748970117761268,0.223757489018878
"ZBTB40",-0.383028053440922,0.392591463771424,1.21511581627612,-1.20043025239306,0.126512985449745
"HIST2H2BE",-0.865444972387777,-0.479747534370145,0.183215231168138,-0.600734121484807,-0.0885402088971446
"SEPT5",-0.4198085166944,1.38971214732709,0.81598264648425,-0.620603244597173,0.788206250764561
"APOBR",-2.43797528438656,-0.604030282011157,0.477854089483778,-0.276510194908061,0.466037793003699
"TCTE3",-0.558661864738952,0.613110837954773,1.02328980431306,0.925798197804831,-0.761750677706472
"ZBTB7C",-0.88908622522249,-1.61147075441872,0.790681461288738,0.0784176633267254,0.946616168720873
"SDR42E1",-0.678289458249225,-1.29251753907046,-1.11976459955117,1.1290525662811,-1.06217024034482
"RBM33",-0.199723681135626,0.103355065334881,0.900854302808772,-1.91018569082045,0.209984610216848
"BTBD6",-0.386620461566169,2.17367880917066,1.25857436128659,1.09505198084558,0.445387081349301
"H1FX",-0.552958853882467,0.104378006782669,0.862866946521249,-0.126016534403729,-2.72532256363697
"TCEAL2",-0.58091658756939,0.100321586711886,1.06388346733683,1.25070132681846,0.547104455381921
"JAG2",-1.26068945455851,-0.98058852635594,-2.42860615174159,-1.48715243019837,-1.87988568857058
"FMNL1",-1.97094605312584,0.675451776642561,0.686274943635824,1.64200714005383,-0.162379979505679
"LCN12",-1.0242799605031,-0.275562828557479,1.46778437167227,-1.02824519310286,0.0770531535884
"WT1",-2.342310832735,0.185187120567578,-0.3791989984151,0.105859395379148,-0.449164329599734
"TMEM106A",-0.214583532307,-0.109503509597438,1.45433187141005,-2.56951869690123,1.16766352102322
"ROBO2",-0.436252703424391,0.0896987546927122,-2.36701434967313,-0.0449659327659449,0.662992850860874
"F8",-1.03804224680219,0.625445549882985,0.0935489245659235,0.486230051539677,-0.479811019896464
"SEMA4B",-0.579251375965775,-1.01416480020141,-0.517898925937742,-0.270429809512428,-1.2430396507173
"SLC24A3",-0.633912200294012,0.306162676483939,-1.31064309012299,2.58569191720244,-3.78327784595204
"ANO9",-1.26418943903526,-2.31479213833808,-0.233816797171278,1.26102896379544,-0.177799653418944
"FAM43A",-1.75238896270803,0.811818082227114,-0.496361652258608,-2.07960223628665,0.268952312603002
"MIXL1",-0.444483778037977,0.031110598339682,-0.499066942248461,-0.4927992507105,-1.37774637806977
"DDX51",-0.283800322954435,0.200147786751036,0.998139806849239,-0.217996174641027,-0.432010659080981
"LINC00482",-0.826824241620912,-0.714019215286933,-0.569307912884561,-1.09225746472077,-1.40864073590003
"SIGIRR",-0.637559382412387,-0.508020224887034,0.633717106017549,1.17590251252403,1.66891457680371
"IFITM2",-0.306176618078532,1.03230053442651,1.11739293012064,0.203671648449396,0.0296728706569137
"TNFAIP2",-1.04682437625261,-0.48368809416715,-1.28656709878297,0.588830005804143,-1.15077952646089
"PGBD2",-0.288632512659316,-0.235557091696139,1.12099570602759,0.500019611324803,1.44582409410212
"GP1BA",-0.338236778438366,0.0705983082524921,1.52766606478378,0.73742426976241,-0.891745036138443
"RBM11",-0.405563537898555,0.0333003276296539,-0.039477497376641,0.831526937842566,0.568750874122372
